300
5,0.6106133783246102
81,0.43616340474527093
-34,0.8269790084752192
51,0.0501669881489335
47,0.7053611820394271
45,0.28088438409880867
-44,0.11278434367612533
66,9.031266594664578E-4
72,0.31231900893761955
-4,0.5165758445959155
99,0.45095107434049375
-96,0.6834438917368877
57,0.21588825386760946
65,0.4994308729732907
-10,0.09226362478969352
70,0.5162019003477847
45,0.8754775250953027
87,0.45446682583494014
-63,0.03832079649358022
-96,0.906110829542579
-16,0.3369018288178107
32,0.04177577874445537
50,0.28622922616733104
-68,0.044429483355721056
34,0.23768520622277545
-63,0.17571311662814137
-98,0.1537880713384857
-37,0.21123667756281517
74,0.4734361726343168
-77,0.6029142763655504
0,0.881728287909636
33,0.43093268108118477
-96,0.29656667330257813
-98,0.6756937587888961
-86,0.9292972828168344
59,0.8923517436597876
45,0.10397674949682045
-20,0.21929405111547695
47,0.38045513412995113
-50,0.14962993048705586
74,0.9369289699729075
50,0.384616949446244
18,0.6601763816026389
-15,0.7537606018584128
-70,0.7641878388200615
-34,0.9024831727630498
55,0.32382705790208366
18,0.6298098324548211
-38,0.9486015249801776
76,0.21113055863731378
32,0.027313373183147305
12,0.2110526861424048
-16,0.9076540765969294
44,0.5155749918042724
-90,0.911675687271411
-52,0.06883030684798652
-5,0.870118496802721
65,0.9556227021501805
66,0.5430266606945475
-33,0.5357169261707497
-63,0.803792461217388
-71,0.708735845662008
18,0.23721050672066757
61,0.6096251537584806
24,0.043399513249412824
-58,0.034618390337177174
0,0.06828563250195219
0,0.24776654714876323
46,0.8830910991999673
8,0.9803022307300656
80,0.11091038205009796
89,0.011923869361395667
-93,0.4145853441029297
100,0.7076787243788089
-78,0.4989374710058654
65,0.9102804727375925
65,0.1898307762827679
68,0.17983359322952996
-31,0.6959997599208189
47,0.19609104536586153
-92,0.8661844972596853
54,0.24820871287235968
-3,0.9685965354116522
59,0.8297674159834434
90,0.8524456665636279
-12,0.0195267465588429
26,0.42816545707630116
96,0.2884917592809463
-63,0.1156871944797695
-89,0.7495800535654703
59,0.16585280903427613
29,0.4162590002928449
4,0.7316795855113593
-62,0.4103984927885611
41,0.9421704795228162
-42,0.04728897901057216
-38,0.4658028438588002
92,0.5079750797686448
-1,0.6134551007731486
47,0.20703812209510275
47,0.6566937344592576
31,0.6896426124444879
-45,0.9780210474540768
45,0.7975794709527291
-53,0.9414772043646951
38,0.17335823861870792
0,0.0071258862101293285
-49,0.8079088748665108
-36,0.9092824839638226
11,0.055567256337720305
-30,0.4893431246398884
84,0.2547742574687153
4,0.5988457693332067
-93,0.10998112936381788
93,0.9616636791311984
26,0.25591407479411965
29,0.8663532553986011
-72,0.7765192686637612
-80,0.4266246057122969
66,0.8651298521273657
-38,0.04127928859374397
60,0.6578275806007635
-75,0.7619890962185187
-34,0.557406983425114
99,0.9608268320992548
-29,0.9902015272832985
47,0.9179795569265965
40,0.5423369518893505
78,0.42767790396525984
33,0.2364048467892157
-88,0.9667911837162458
-51,0.4053832005243707
-52,0.3711143456942777
96,0.15978965904344933
-6,0.8200905818743002
-83,0.9290721068313451
58,0.5081699891570832
-63,0.4822873806219211
-16,0.9624301166627389
-51,0.32997900211128506
26,0.0993271124752736
-64,0.5032542682061356
-60,0.8619857598794961
