125
-65,0.7520249880443902
58,0.8916861089184187
6,0.5609541775468083
-96,0.9749532705242365
-3,0.31944026095835043
61,0.15200908748706177
61,0.15114162119808394
-98,0.37864108384888007
-19,0.10967130057997299
5,0.48248596147291545
6,0.11189925508609311
-35,0.24686678020645703
0,0.9323228187042
-18,0.08638289737892935
-69,0.8123527957273817
-78,0.8154354904030005
21,0.836662119730723
-53,0.4828600471037775
82,0.07857173121868655
-46,0.0342935027709802
64,0.7515897787401713
-96,0.21667801502750594
47,0.24909081679916634
-47,0.7198738158985633
42,0.17376069615900647
0,0.8878212487050723
56,0.8085041581341113
-64,0.2707816642169345
74,0.1573033101104212
24,0.9412540883860933
59,0.7749436493075399
79,0.48518091543481656
95,0.3361252785841591
-3,0.29862727129303834
75,0.8854174032314013
-40,0.6754686245472159
-63,0.21858160472329724
-93,0.8366040567283425
-60,0.022398396758161576
-41,0.714300821165165
67,0.534321319337497
-53,0.9205766819107982
-67,0.25571695877389966
-39,0.8657605917319751
49,0.9844171487744721
-48,0.6878955461608255
81,0.3357254007410997
-10,0.2564348380307182
72,0.3484222127582831
40,0.5413348162209748
-19,0.46686668607179693
37,0.6233932185956613
89,0.535786391153402
44,0.36137019550173843
-32,0.7151932262726755
-52,0.539539236624442
-88,0.8341045675929007
-95,0.2749455571394107
-91,0.45904627568275624
18,0.661530165521044
64,0.3029572961457443
-13,0.4287571507095812
34,0.8790200638506495
43,0.6714385327066326
82,0.9896444504184476
-22,0.10668557573377013
3,0.6014986492416144
44,0.4905553446820907
6,0.4019006605220461
-46,0.703856954869788
0,0.25946867721663713
-76,0.032210734047910194
13,0.4627206683082258
2,0.5239169875861588
44,0.9149735322554401
19,0.23021528049861084
71,0.9937120623049512
33,0.10145212407721782
-36,0.9994902861090712
92,0.3305009091989012
-71,0.6259314905074392
-84,0.7680948583813485
-52,0.6716734160243573
99,0.46576778631228344
29,0.920949896622144
64,0.47870056916725157
59,0.26632416282331217
-5,0.3464191533890003
12,0.39993094439179844
-78,0.49308572798658
42,0.814108368992414
87,0.495793444131043
-25,0.1247964776959839
93,0.36916836970024536
84,0.44845911417318474
33,0.8336792987028014
12,0.4530910929279256
-24,0.8649534452234994
28,0.8842656400174238
90,0.5693255137467342
-43,0.5969479827520173
-25,0.7696575907655084
-39,0.052362800656096664
-18,0.3036346150999434
43,0.6565962724460672
95,0.38836838574065247
74,0.40450049151231593
49,0.9599554658781669
99,0.8701397326095808
71,0.38998617800077484
64,0.3653856977153681
-43,0.6638666929647654
-46,0.92387586930736
32,0.9947967251667045
59,0.9015545402230496
-37,0.9745693707637108
78,0.3012129200128083
-31,0.02587550963463181
2,0.20124531562580106
70,0.9339838208067441
41,0.8132817558371893
-10,0.1776255344790043
-65,0.01510767851718009
96,0.24437223999801305
-75,0.6506290792995826
418
